trigger,target_id,name,ra,dec,pos_err_arcsec,enhanced,z_limit,has_position,curve_url
1444088,01444088,GRB260127A,15 27 31.11,+06 45 45.4,1.9,Yes,3.6,True,https://www.swift.ac.uk/xrt_curves/01444088/
1442454,01442454,GRB260120B,18 58 38.42,+61 54 18.1,3.6,No,2.9,True,https://www.swift.ac.uk/xrt_curves/01442454/
1442421,01442421,BAT_Trigger_1442421,14 01 07.28,-64 13 12.5,5.5,No,2.0,True,https://www.swift.ac.uk/xrt_curves/01442421/
1440319,01440319,GRB260114A,04 58 23.49,-08 00 51.9,3.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/01440319/
1439093,01439093,GRB260113A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01439093/
1436759,01436759,BAT_Trigger_1436759,,,,,,False,https://www.swift.ac.uk/xrt_curves/01436759/
1434591,01434591,GRB260109C,,,,,,False,https://www.swift.ac.uk/xrt_curves/01434591/
1430212,01430212,GRB260104A,22 29 35.77,-21 17 43.2,2.1,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/01430212/
1429608,01429608,GRB260101A,05 45 42.76,+63 35 31.2,1.9,Yes,3.0,True,https://www.swift.ac.uk/xrt_curves/01429608/
1429020,01429020,GRB251230A,11 59 35.47,+11 26 17.8,1.9,Yes,2.5,True,https://www.swift.ac.uk/xrt_curves/01429020/
1426088,01426088,GRB251221A,06 45 42.66,+00 43 56.1,1.9,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/01426088/
1423875,01423875,GRB251214B,22 00 50.53,-09 09 47.7,1.9,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/01423875/
1420873,01420873,GRB251205A,13 21 05.39,+29 55 47.8,3.9,No,4.6,True,https://www.swift.ac.uk/xrt_curves/01420873/
1418729,01418729,GRB251201B,00 25 34.75,-44 14 01.2,2.1,Yes,2.4,True,https://www.swift.ac.uk/xrt_curves/01418729/
1418333,01418333,BAT_Trigger_1418333,,,,,,False,https://www.swift.ac.uk/xrt_curves/01418333/
1417793,01417793,GRB251126A,06 39 46.35,+54 59 09.1,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/01417793/
1413695,01413695,GRB251112A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01413695/
1409824,01409824,GRB251103B,07 03 29.68,-24 52 17.8,2.0,Yes,3.0,True,https://www.swift.ac.uk/xrt_curves/01409824/
1406589,01406589,GRB251024A,20 26 23.38,-68 34 20.1,1.9,Yes,4.5,True,https://www.swift.ac.uk/xrt_curves/01406589/
1405083,01405083,GRB251018A,18 48 10.91,-37 01 39.8,5.1,No,,True,https://www.swift.ac.uk/xrt_curves/01405083/
1404904,01404904,GRB251017A,22 21 36.29,+07 02 24.3,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01404904/
1404295,01404295,GRB251015A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01404295/
1403191,01403191,GRB251011A,00 52 56.46,-62 01 57.7,3.8,No,3.9,True,https://www.swift.ac.uk/xrt_curves/01403191/
1402467,01402467,GRB251007B,06 48 31.76,-10 18 11.8,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/01402467/
1401726,01401726,GRB251005A,05 02 44.02,+16 52 49.3,2.0,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/01401726/
1400964,01400964,GRB251003A,01 14 06.81,+56 29 26.9,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/01400964/
1400467,01400467,GRB251001A,02 50 36.24,-23 01 12.5,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01400467/
1351790,01351790,GRB250924A,03 27 29.40,+74 39 33.8,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/01351790/
1350381,01350381,GRB250917B,,,,,,False,https://www.swift.ac.uk/xrt_curves/01350381/
1348587,01348587,GRB250911A,17 35 00.24,-16 51 16.1,3.7,No,4.1,True,https://www.swift.ac.uk/xrt_curves/01348587/
1347265,01347265,GRB250905A,15 32 01.51,+00 47 38.2,3.4,Yes,,True,https://www.swift.ac.uk/xrt_curves/01347265/
1347179,01347179,GRB250904A,05 37 31.27,+03 35 04.8,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/01347179/
1344586,01344586,GRB250823A,19 49 54.71,-24 59 45.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/01344586/
1344131,01344131,GRB250821A,23 53 45.73,-28 39 13.3,2.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01344131/
1343270,01343270,GRB250818A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01343270/
1342439,01342439,GRB250814A,20 25 13.90,+48 23 56.5,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/01342439/
1340954,01340954,GRB250809A,15 32 00.10,-53 17 46.5,3.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/01340954/
1340514,01340514,GRB250807A,03 25 47.28,-47 53 12.3,3.5,No,4.4,True,https://www.swift.ac.uk/xrt_curves/01340514/
1339848,01339848,GRB250805A,01 36 48.57,-81 24 05.5,3.7,No,3.2,True,https://www.swift.ac.uk/xrt_curves/01339848/
1336720,01336720,GRB250725A,02 21 54.74,-82 47 27.2,3.5,No,3.6,True,https://www.swift.ac.uk/xrt_curves/01336720/
1330958,01330958,GRB250706A,18 56 04.21,+32 19 16.3,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01330958/
1328546,01328546,GRB250628A,02 34 12.58,-38 04 44.7,1.9,Yes,4.5,True,https://www.swift.ac.uk/xrt_curves/01328546/
1327910,01327910,GRB250625A,17 26 02.12,+22 16 02.0,1.9,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/01327910/
1325580,01325580,GRB250617B,22 11 35.17,+32 43 57.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01325580/
1324646,01324646,GRB250615A,19 21 32.53,+04 41 06.6,2.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01324646/
1320335,01320335,GRB250603A,08 39 45.02,-39 17 34.0,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01320335/
1319125,01319125,GRB250530A,03 40 40.87,-22 26 53.7,1.9,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/01319125/
1315630,01315630,GRB250520A,18 49 08.67,-11 52 08.3,2.0,Yes,2.6,True,https://www.swift.ac.uk/xrt_curves/01315630/
1314210,01314210,GRB250516A,22 18 26.33,-09 07 08.5,1.9,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/01314210/
1311764,01311764,GRB250509A,03 05 47.90,-38 50 28.6,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01311764/
1310284,01310284,GRB250504A,17 58 28.08,-40 21 59.1,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01310284/
1308754,01308754,GRB250430A,15 33 32.70,-18 07 04.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01308754/
1306404,01306404,GRB250424A,14 29 59.98,-35 01 30.1,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01306404/
1299967,01299967,GRB250331C,05 23 49.54,+33 03 47.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01299967/
1299965,01299965,GRB250331A,04 45 29.72,+43 48 38.1,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01299965/
1299776,01299776,GRB250330A,16 51 48.36,-86 52 47.0,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/01299776/
1297832,01297832,GRB250322A,07 07 02.42,+07 11 34.0,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01297832/
1297508,01297508,GRB250321A,19 40 23.70,+21 02 27.5,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/01297508/
1294765,01294765,GRB250312A,01 58 04.58,-42 23 45.0,1.9,Yes,3.6,True,https://www.swift.ac.uk/xrt_curves/01294765/
1290305,01290305,GRB250221A,03 57 51.03,-15 08 01.3,1.9,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/01290305/
1287821,01287821,GRB250207A,01 04 21.62,-12 09 52.2,4.4,No,,True,https://www.swift.ac.uk/xrt_curves/01287821/
1285812,01285812,GRB250129A,13 14 42.49,+05 01 50.9,1.9,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/01285812/
1285677,01285677,GRB250128B,15 25 42.12,-00 32 22.2,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01285677/
1281241,01281241,GRB250114A,11 06 18.39,-15 06 42.0,1.9,Yes,4.7,True,https://www.swift.ac.uk/xrt_curves/01281241/
1280056,01280056,GRB250108B,13 25 18.45,+25 36 55.5,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/01280056/
1278865,01278865,GRB250103B,03 38 39.39,-33 44 58.0,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01278865/
1278305,01278305,GRB250101A,02 28 16.51,+19 11 39.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01278305/
1277277,01277277,GRB241228A,22 59 12.41,+18 36 35.8,1.9,Yes,2.3,True,https://www.swift.ac.uk/xrt_curves/01277277/
1275005,01275005,GRB241218A,12 22 43.55,+29 58 22.9,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01275005/
1274039,01274039,GRB241213A,07 44 41.17,+35 16 46.3,1.9,Yes,2.1,True,https://www.swift.ac.uk/xrt_curves/01274039/
1273071,01273071,GRB241209A,10 21 35.28,+06 19 42.7,1.9,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/01273071/
1270999,01270999,GRB241128A,18 14 53.89,+33 26 18.9,3.8,No,2.0,True,https://www.swift.ac.uk/xrt_curves/01270999/
1270788,01270788,GRB241127A,21 51 32.05,-56 39 52.5,4.0,No,4.5,True,https://www.swift.ac.uk/xrt_curves/01270788/
1267921,01267921,GRB241115A,05 47 04.84,-00 40 28.9,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01267921/
1267501,01267501,GRB241113A,01 06 15.62,-22 40 16.2,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/01267501/
1263840,01263840,GRB241030B,03 23 10.24,+34 26 48.9,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01263840/
1262764,01262764,GRB241026A,19 33 35.88,+57 59 08.3,1.9,Yes,2.3,True,https://www.swift.ac.uk/xrt_curves/01262764/
1262165,01262165,GRB241025A,22 14 37.48,+83 34 32.9,1.9,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/01262165/
1259578,01259578,GRB241010A,10 13 31.47,+11 32 04.9,1.9,Yes,2.7,True,https://www.swift.ac.uk/xrt_curves/01259578/
1258721,01258721,GRB241006A,20 18 58.20,-40 48 18.5,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01258721/
1256950,01256950,BAT_Trigger_1256950,,,,,,False,https://www.swift.ac.uk/xrt_curves/01256950/
1253910,01253910,GRB240912A,08 18 32.63,+33 59 55.2,3.5,No,4.0,True,https://www.swift.ac.uk/xrt_curves/01253910/
1252695,01252695,GRB240905A,23 03 12.83,+35 31 25.6,4.3,No,,True,https://www.swift.ac.uk/xrt_curves/01252695/
1250282,01250282,GRB240824A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01250282/
1248132,01248132,GRB240811A,15 05 26.90,+28 53 44.6,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01248132/
1245636,01245636,GRB240730A,02 31 21.18,+59 01 43.8,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01245636/
1245074,01245074,BAT_Trigger_1245074,15 45 44.98,+08 37 12.0,3.5,No,5.0,True,https://www.swift.ac.uk/xrt_curves/01245074/
1244778,01244778,BAT_Trigger_1244778,,,,,,False,https://www.swift.ac.uk/xrt_curves/01244778/
1236151,01236151,EXO 0748-676,07 48 33.50,-67 45 09.7,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01236151/
1235109,01235109,GRB240606A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01235109/
1232465,01232465,BAT_Trigger_1232465,,,,,,False,https://www.swift.ac.uk/xrt_curves/01232465/
1231488,01231488,GRB240529A,22 21 25.69,+51 33 43.6,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01231488/
1230423,01230423,GRB240523A,02 14 16.30,-22 02 00.2,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01230423/
1228797,01228797,GRB240516A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01228797/
1227767,01227767,GRB240511A,22 26 42.16,+08 30 47.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01227767/
1223470,01223470,GRB240421B,19 58 48.18,-14 51 34.6,1.9,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/01223470/
1223072,01223072,GRB240419B,21 43 35.13,+04 14 07.7,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01223072/
1222955,01222955,GRB240419A,06 18 08.06,-44 59 60.0,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01222955/
1222885,01222885,GRB240418A,15 57 29.62,+23 35 45.8,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01222885/
1221874,01221874,GRB240415A,08 36 45.85,+73 08 46.0,3.6,No,2.1,True,https://www.swift.ac.uk/xrt_curves/01221874/
1221183,01221183,BAT_Trigger_1221183,15 26 10.17,-02 08 45.9,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01221183/
1220160,01220160,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01220160/
1220158,01220158,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01220158/
1220157,01220157,BAT_Trigger_1220157,,,,,,False,https://www.swift.ac.uk/xrt_curves/01220157/
1220155,01220155,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01220155/
1220095,01220095,BAT_Trigger_1220095,,,,,,False,https://www.swift.ac.uk/xrt_curves/01220095/
1220094,01220094,BAT_Trigger_1220094,,,,,,False,https://www.swift.ac.uk/xrt_curves/01220094/
1219994,01219994,BAT_Trigger_1219994,,,,,,False,https://www.swift.ac.uk/xrt_curves/01219994/
1219986,01219986,BAT_Trigger_1219986,,,,,,False,https://www.swift.ac.uk/xrt_curves/01219986/
1219563,01219563,Non-burst,09 02 10.91,-40 31 53.9,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01219563/
1218969,01218969,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218969/
1218968,01218968,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218968/
1218695,01218695,BAT_Trigger_1218695,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218695/
1218694,01218694,BAT_Trigger_1218694,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218694/
1218693,01218693,BAT_Trigger_1218693,20 03 57.49,+34 10 38.6,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/01218693/
1218691,01218691,BAT_Trigger_1218691,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218691/
1218690,01218690,BAT_Trigger_1218690,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218690/
1218508,01218508,BAT_Trigger_1218508,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218508/
1218507,01218507,BAT_Trigger_1218507,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218507/
1218505,01218505,BAT_Trigger_1218505,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218505/
1218499,01218499,BAT_Trigger_1218499,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218499/
1218498,01218498,BAT_Trigger_1218498,19 58 23.78,+34 48 57.1,5.3,No,,True,https://www.swift.ac.uk/xrt_curves/01218498/
1218419,01218419,BAT_Trigger_1218419,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218419/
1218418,01218418,BAT_Trigger_1218418,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218418/
1218417,01218417,BAT_Trigger_1218417,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218417/
1218416,01218416,BAT_Trigger_1218416,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218416/
1218401,01218401,BAT_Trigger_1218401,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218401/
1218398,01218398,BAT_Trigger_1218398,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218398/
1218302,01218302,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218302/
1218301,01218301,Non-burst,05 36 10.58,+21 49 06.4,12.3,No,,True,https://www.swift.ac.uk/xrt_curves/01218301/
1218294,01218294,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01218294/
1218082,01218082,BAT_Trigger_1218082,16 17 36.56,-15 37 36.0,6.9,No,,True,https://www.swift.ac.uk/xrt_curves/01218082/
1217799,01217799,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01217799/
1217733,01217733,BAT_Trigger_1217733,,,,,,False,https://www.swift.ac.uk/xrt_curves/01217733/
1217732,01217732,BAT_Trigger_1217732,,,,,,False,https://www.swift.ac.uk/xrt_curves/01217732/
1216864,01216864,BAT_Trigger_1216864,19 59 23.93,+35 33 18.6,5.5,No,,True,https://www.swift.ac.uk/xrt_curves/01216864/
1216804,01216804,GRB240222A,09 32 54.00,-68 01 50.7,3.5,No,4.6,True,https://www.swift.ac.uk/xrt_curves/01216804/
1216748,01216748,BAT_Trigger_1216748,,,,,,False,https://www.swift.ac.uk/xrt_curves/01216748/
1216746,01216746,BAT_Trigger_1216746,,,,,,False,https://www.swift.ac.uk/xrt_curves/01216746/
1215912,01215912,GRB240218A,10 47 11.36,+01 16 45.8,3.7,No,2.7,True,https://www.swift.ac.uk/xrt_curves/01215912/
1215687,01215687,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01215687/
1212898,01212898,GRB240204A,06 56 43.73,+01 01 38.8,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/01212898/
1212787,01212787,BAT_Trigger_1212787,,,,,,False,https://www.swift.ac.uk/xrt_curves/01212787/
1212715,01212715,BAT_Trigger_1212715,,,,,,False,https://www.swift.ac.uk/xrt_curves/01212715/
1212375,01212375,Non-burst,17 02 40.39,-37 44 42.8,5.8,No,,True,https://www.swift.ac.uk/xrt_curves/01212375/
1211211,01211211,BAT_Trigger_1211211,,,,,,False,https://www.swift.ac.uk/xrt_curves/01211211/
1210276,01210276,GRB240123A,13 17 23.51,+60 37 08.2,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/01210276/
1209403,01209403,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01209403/
1209398,01209398,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01209398/
1208389,01208389,GRB240112A,18 02 34.14,+24 29 17.9,4.7,No,,True,https://www.swift.ac.uk/xrt_curves/01208389/
1205899,01205899,BAT_Trigger_1205899,06 27 21.12,-20 02 26.7,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01205899/
1205744,01205744,GRB240101B,,,,,,False,https://www.swift.ac.uk/xrt_curves/01205744/
1205708,01205708,BAT_Trigger_1205708,00 41 23.56,+08 31 01.6,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01205708/
1205319,01205319,GRB231230A,16 20 51.24,+58 07 35.7,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01205319/
1205107,01205107,Non-burst,,,,,,False,https://www.swift.ac.uk/xrt_curves/01205107/
1202749,01202749,GRB231216A,02 39 05.50,+33 34 34.9,3.7,No,3.0,True,https://www.swift.ac.uk/xrt_curves/01202749/
1202522,01202522,GRB231215A,00 38 58.02,+57 38 47.4,3.6,No,2.7,True,https://www.swift.ac.uk/xrt_curves/01202522/
1202386,01202386,GRB231214A,20 22 45.76,-72 25 56.7,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/01202386/
1201696,01201696,GRB231210B,06 23 11.35,-48 22 17.6,1.9,Yes,2.9,True,https://www.swift.ac.uk/xrt_curves/01201696/
1200812,01200812,GRB231205A,03 36 35.79,+27 08 27.6,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01200812/
1200559,01200559,BAT_Trigger_1200559,09 02 41.05,-40 13 14.8,5.8,No,,True,https://www.swift.ac.uk/xrt_curves/01200559/
1199764,01199764,GRB231129A,21 10 10.95,+41 31 14.5,3.8,No,3.2,True,https://www.swift.ac.uk/xrt_curves/01199764/
1197311,01197311,GRB231118A,00 19 19.65,-48 02 20.8,3.5,No,4.2,True,https://www.swift.ac.uk/xrt_curves/01197311/
1197027,01197027,GRB231117A,22 09 33.85,+13 31 21.4,3.5,No,3.0,True,https://www.swift.ac.uk/xrt_curves/01197027/
1194500,01194500,GRB231104A,01 35 11.74,+83 47 35.8,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01194500/
1192236,01192236,BAT_Trigger_1192236,,,,,,False,https://www.swift.ac.uk/xrt_curves/01192236/
1191994,01191994,BAT_Trigger_1191994,,,,,,False,https://www.swift.ac.uk/xrt_curves/01191994/
1191188,01191188,GRB230911A,15 07 11.53,-41 19 47.0,4.2,No,,True,https://www.swift.ac.uk/xrt_curves/01191188/
1189514,01189514,GRB230903A,00 39 38.81,-40 56 57.5,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01189514/
1186032,01186032,GRB230818A,19 03 33.49,+40 53 43.2,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01186032/
1185685,01185685,BAT_Trigger_1185685,,,,,,False,https://www.swift.ac.uk/xrt_curves/01185685/
1185673,01185673,GRB230816A,21 53 46.77,+37 51 17.6,1.9,Yes,5.0,True,https://www.swift.ac.uk/xrt_curves/01185673/
1185505,01185505,GRB230815A,12 18 53.54,-58 03 11.0,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01185505/
1183217,01183217,GRB230805B,13 50 58.25,+31 11 27.7,1.9,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/01183217/
1182085,01182085,GRB230802A,05 04 57.58,+19 33 41.4,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01182085/
1181187,01181187,GRB230728A,22 54 03.75,+28 10 28.9,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01181187/
1180410,01180410,GRB230723B,,,,,,False,https://www.swift.ac.uk/xrt_curves/01180410/
1180063,01180063,GRB230720A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01180063/
1180060,01180060,Non-burst,03 11 16.50,+59 51 07.0,4.6,No,2.0,True,https://www.swift.ac.uk/xrt_curves/01180060/
1178410,01178410,BAT_Trigger_1178410,,,,,,False,https://www.swift.ac.uk/xrt_curves/01178410/
1177054,01177054,GRB230628A,11 27 23.72,-11 27 49.9,1.9,Yes,4.6,True,https://www.swift.ac.uk/xrt_curves/01177054/
1175438,01175438,GRB230618A,13 06 25.27,+03 18 08.6,1.9,Yes,2.9,True,https://www.swift.ac.uk/xrt_curves/01175438/
1173731,01173731,GRB230606A,11 07 14.68,+36 29 03.8,3.6,No,2.5,True,https://www.swift.ac.uk/xrt_curves/01173731/
1165948,01165948,GRB230427A,10 13 14.90,+48 12 14.6,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01165948/
1165354,01165354,GRB230423A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01165354/
1164980,01164980,GRB230420A,10 44 11.67,+32 06 28.0,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01164980/
1164180,01164180,GRB230414B,12 04 22.65,+53 09 15.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01164180/
1163401,01163401,GRB230409B,21 58 03.62,+52 49 56.6,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01163401/
1163119,01163119,GRB230405B,18 05 45.84,-47 04 11.2,1.9,Yes,2.1,True,https://www.swift.ac.uk/xrt_curves/01163119/
1162001,01162001,GRB230328B,19 24 01.48,+80 00 35.1,1.9,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/01162001/
1161390,01161390,GRB230325A,19 47 23.85,-46 04 32.2,1.9,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/01161390/
1161127,01161127,GRB230322B,01 06 12.67,-47 42 02.7,1.9,Yes,3.7,True,https://www.swift.ac.uk/xrt_curves/01161127/
1156572,01156572,GRB230228A,01 13 30.73,+44 28 58.4,1.9,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/01156572/
1154815,01154815,GRB230216A,07 35 50.23,-08 00 41.8,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01154815/
1153670,01153670,GRB230210A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01153670/
1152764,01152764,GRB230205A,13 28 17.19,+46 43 34.2,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01152764/
1152509,01152509,GRB230204A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01152509/
1150429,01150429,GRB230123A,02 43 25.96,-65 41 12.7,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01150429/
1149293,01149293,GRB230116D,06 34 28.23,+49 52 20.7,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01149293/
1145959,01145959,GRB221226A,01 31 38.14,-41 31 35.3,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/01145959/
1144538,01144538,BAT_Trigger_1144538,,,,,,False,https://www.swift.ac.uk/xrt_curves/01144538/
1142997,01142997,GRB221202A,05 08 19.78,-59 49 56.4,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01142997/
1142847,01142847,GRB221201A,17 47 41.46,-68 14 55.7,3.7,No,2.3,True,https://www.swift.ac.uk/xrt_curves/01142847/
1141030,01141030,BAT_Trigger_1141030,02 45 21.22,+43 14 33.7,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01141030/
1136936,01136936,GRB221110A,01 56 23.76,-27 17 43.9,1.9,Yes,5.0,True,https://www.swift.ac.uk/xrt_curves/01136936/
1131910,01131910,GRB221028A,20 56 48.67,+41 05 23.0,3.9,No,2.0,True,https://www.swift.ac.uk/xrt_curves/01131910/
1131397,01131397,GRB221027B,15 02 29.15,+47 26 29.8,1.9,Yes,3.6,True,https://www.swift.ac.uk/xrt_curves/01131397/
1131029,01131029,GRB221024A,11 18 57.70,+33 02 32.7,3.5,No,3.5,True,https://www.swift.ac.uk/xrt_curves/01131029/
1129775,01129775,GRB221016A,02 35 46.75,-34 36 37.4,3.7,No,4.9,True,https://www.swift.ac.uk/xrt_curves/01129775/
1125809,01125809,GRB220930A,04 18 52.14,+13 20 57.3,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01125809/
1123129,01123129,GRB220907A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01123129/
1121751,01121751,GRB220826A,13 45 38.46,-44 02 21.6,1.9,Yes,3.2,True,https://www.swift.ac.uk/xrt_curves/01121751/
1120270,01120270,GRB220813A,05 26 07.58,-33 00 59.5,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01120270/
1118357,01118357,GRB220730A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01118357/
1116441,01116441,GRB220715B,16 59 30.04,-33 35 52.5,1.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/01116441/
1116172,01116172,BAT_Trigger_1116172,,,,,,False,https://www.swift.ac.uk/xrt_curves/01116172/
1115766,01115766,GRB220711A,17 28 04.85,+24 40 48.0,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/01115766/
1115156,01115156,GRB220708A,,,,,,False,https://www.swift.ac.uk/xrt_curves/01115156/
1114937,01114937,GRB220706A,00 02 25.09,-16 24 39.9,1.9,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/01114937/
1114034,01114034,GRB220701A,16 10 01.56,+55 24 24.3,3.8,No,3.0,True,https://www.swift.ac.uk/xrt_curves/01114034/
